min;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCommentsMean;ideaParentVotesMean;ideaSameOwnerParents;childrens
21;343;31;985;1;1;0;9;4;2;0.444444444444444;0.222222222222222;0.333333333333333;2;1;2;43;0;2;2;1;2;1;1;1;1;0.5;0;0
21;345;35;989;1;2;0;3;1;0;0.333333333333333;0;0.666666666666666;1;1;1;53;0;4;2;0;2;1;0;1;0.5;0.25;0;0
21;353;13;1003;2;2;0;2;1;0;0.5;0;0.5;1;1;1;28;0;2;19;16;19;16;14;16;9.5;8;0;0
21;374;13;1062;1;1;0;5;0;2;0;0.4;0.6;3;1;1;7;46;2;2;1;2;1;1;1;1;0.5;0;0
21;395;11;1138;5;5;0;5;3;0;0.6;0;0.4;4;5;5;46;0;2;5;5;5;2;2;2;2.5;1;0;0
21;414;35;1216;1;1;0;2;0;0;0;0;0.333333333333333;1;1;1;62;0;2;2;1;2;1;1;1;1;0.5;0;0
22;1;0;0;0;0;0;2;0;0;0;0;1;1;1;1;15;0;0;0;-1;0;0;-1;0;0;0;0;21
22;34;2;186;1;1;0;1;1;0;1;0;0;0;0;0;19;0;2;2;1;2;1;1;1;1;0.5;0;7
22;36;2;198;1;1;0;5;0;1;0;0.2;0.8;4;0;3;24;0;2;2;1;2;1;1;1;1;0.5;0;0
22;37;2;209;1;1;0;0;0;0;0;0;0;0;0;0;23;0;2;2;1;2;1;1;1;1;0.5;0;2
22;38;2;217;1;1;0;0;0;0;0;0;0;0;0;0;26;0;2;2;1;2;1;1;1;1;0.5;0;2
22;39;13;220;1;1;0;0;0;0;0;0;0;0;0;0;6;13;2;2;1;2;1;1;1;1;0.5;0;0
22;40;19;221;1;1;0;12;1;0;0.0833333333333333;0;0.916666666666666;12;3;11;29;0;2;2;1;2;1;1;1;1;0.5;0;0
22;41;7;221;1;1;0;1;0;1;0;1;0;0;0;0;26;0;2;2;1;2;1;1;1;1;0.5;0;0
22;42;20;222;1;1;0;9;1;3;0.111111111111111;0.333333333333333;0.555555555555555;4;2;2;22;0;2;2;1;2;1;1;1;1;0.5;0;0
22;43;14;224;2;2;0;34;2;1;0.0617887014945838;0.0308943507472919;0.907316947758124;29;22;40;44;0;2;1;0;1;0;0;0;0.5;0;0;1
22;45;21;234;2;2;0;22;1;0;0.0454545454545454;0;0.954545454545454;21;12;25;6;21;2;1;0;1;0;0;0;0.5;0;0;1
22;49;3;240;2;2;0;42;1;0;0.0238095238095238;0;0.976190476190476;41;68;71;10;51;2;1;0;1;0;0;0;0.5;0;0;2
22;57;18;253;1;1;0;4;0;0;0;0;1;4;0;6;7;23;2;2;1;2;1;1;1;1;0.5;0;0
22;58;7;254;1;1;0;19;2;0;0.105263157894736;0;0.894736842105263;16;15;17;26;0;2;2;1;2;1;1;1;1;0.5;0;1
22;63;9;263;2;2;0;10;1;4;0.1;0.4;0.5;5;0;5;7;74;2;0;0;0;0;0;0;0;0;0;0
22;82;29;294;1;1;0;1;0;0;0;0;1;1;1;1;7;23;2;2;1;2;1;1;1;1;0.5;0;0
22;85;10;300;3;3;0;5;1;1;0.0769230769230769;0.230769230769231;0.692307692307692;4;3;3;33;0;2;22;6;22;21;6;21;11;10.5;0;1
22;91;27;318;3;3;0;5;0;0;0;0;1;1;6;6;14;0;2;42;8;42;41;8;41;21;20.5;0;1
22;94;16;321;2;2;0;9;1;0;0.120726495726496;0;0.879273504273504;8;5;8;19;0;2;1;0;1;0;0;0;0.5;0;0;0
22;104;68;340;2;2;0;7;1;0;0.142857142857142;0;0.857142857142857;4;6;6;7;21;2;1;0;1;0;0;0;0.5;0;0;0
22;132;19;403;1;1;0;7;1;1;0.0769230769230765;0.153846153846153;0.769230769230769;5;2;6;24;0;2;2;1;2;1;1;1;1;0.5;0;0
22;134;35;407;4;4;0;11;0;2;0;0.169230769230769;0.830769230769231;7;1;3;31;0;2;5;4;5;1;1;1;2.5;0.5;0;0
22;144;68;419;4;4;0;1;0;1;0;1;0;0;0;0;7;41;2;5;1;5;4;1;4;2.5;2;0;0
22;184;13;532;1;1;0;13;1;4;0.0788954635108481;0.289940828402366;0.631163708086785;9;10;12;7;59;2;2;1;2;1;1;1;1;0.5;0;0
22;189;28;546;3;3;0;3;0;2;0;0.666666666666666;0.333333333333333;0;0;0;15;10;2;34;21;34;29;18;29;17;14.5;0;2
22;195;14;577;4;4;0;21;1;0;0.0476190476190476;0;0.952380952380952;16;24;24;39;0;2;3;0;3;0;0;0;1.5;0;0;0
22;196;68;579;2;2;0;25;3;2;0.117179487179487;0.0802564102564103;0.802564102564103;18;15;16;7;34;2;1;1;1;0;0;0;0.5;0;0;0
22;214;18;615;2;2;0;10;2;1;0.2;0.1;0.7;8;14;16;53;0;2;0;0;0;0;0;0;0;0;0;0
22;222;35;634;4;4;0;5;0;1;0;0.2;0.8;2;1;2;23;0;2;3;1;3;0;0;0;1.5;0;0;2
22;260;35;731;1;5;0;1;0;0;0;0;1;1;1;1;21;0;4;7;1;5;3;1;2;1.75;0.75;1;1
22;270;19;772;1;1;0;10;1;4;0.1;0.4;0.5;5;1;5;39;0;2;2;1;2;1;1;1;1;0.5;0;1
22;275;35;795;1;6;0;12;3;1;0.213286713286713;0.0874125874125874;0.699300699300699;6;6;6;38;0;6;4;1;2;2;0;1;0.666666666666666;0.333333333333333;1;0
22;284;13;812;3;3;0;1;0;0;0;0;1;0;0;0;33;0;2;42;29;42;41;29;41;21;20.5;0;1
22;296;29;836;2;2;0;0;0;0;0;0;0;0;0;0;7;0;2;10;2;10;5;2;5;5;2.5;0;0
22;310;19;898;1;1;0;7;2;0;0.296703296703296;0;0.703296703296703;5;7;7;65;0;2;2;1;2;1;1;1;1;0.5;0;0
22;314;68;912;4;4;0;3;0;0;0;0;1;2;3;3;7;59;2;1;0;1;0;0;0;0.5;0;0;0
22;327;11;937;2;2;0;10;1;0;0.1;0;0.9;9;15;15;60;0;2;0;0;0;0;0;0;0;0;0;0
22;343;31;985;1;1;0;9;4;2;0.444444444444444;0.222222222222222;0.333333333333333;2;1;2;43;0;2;2;1;2;1;1;1;1;0.5;0;0
22;345;35;989;1;2;0;3;1;0;0.333333333333333;0;0.666666666666666;1;1;1;53;0;4;2;0;2;1;0;1;0.5;0.25;0;0
22;353;13;1003;2;2;0;2;1;0;0.5;0;0.5;1;1;1;28;0;2;19;16;19;16;14;16;9.5;8;0;0
22;374;13;1062;1;1;0;5;0;2;0;0.4;0.6;3;1;1;7;46;2;2;1;2;1;1;1;1;0.5;0;0
22;395;11;1138;5;5;0;5;3;0;0.6;0;0.4;4;5;5;46;0;2;5;5;5;2;2;2;2.5;1;0;0
22;414;35;1216;1;1;0;4;1;0;0.0192307692307692;0;0.980769230769231;1;1;1;62;0;2;2;1;2;1;1;1;1;0.5;0;0
23;1;0;0;0;0;0;2;0;0;0;0;1;1;1;1;15;0;0;0;-1;0;0;-1;0;0;0;0;21
23;34;2;186;1;1;0;1;1;0;1;0;0;0;0;0;19;0;2;2;1;2;1;1;1;1;0.5;0;7
23;36;2;198;1;1;0;6;0;1;0;0.195238095238095;0.804761904761905;4;0;3;24;0;2;2;1;2;1;1;1;1;0.5;0;0
23;37;2;209;1;1;0;0;0;0;0;0;0;0;0;0;23;0;2;2;1;2;1;1;1;1;0.5;0;2
23;38;2;217;1;1;0;0;0;0;0;0;0;0;0;0;26;0;2;2;1;2;1;1;1;1;0.5;0;2
23;39;13;220;1;1;0;0;0;0;0;0;0;0;0;0;6;13;2;2;1;2;1;1;1;1;0.5;0;0
23;40;19;221;1;1;0;12;1;0;0.0833333333333333;0;0.916666666666666;12;3;11;29;0;2;2;1;2;1;1;1;1;0.5;0;0
23;41;7;221;1;1;0;1;0;1;0;1;0;0;0;0;26;0;2;2;1;2;1;1;1;1;0.5;0;0
23;42;20;222;1;1;0;9;1;3;0.111111111111111;0.333333333333333;0.555555555555555;4;2;2;22;0;2;2;1;2;1;1;1;1;0.5;0;0
23;43;14;224;2;2;0;35;2;1;0.0573829531812725;0.0286914765906362;0.913925570228091;30;22;40;44;0;2;1;0;1;0;0;0;0.5;0;0;1
23;45;21;234;2;2;0;22;1;0;0.0454545454545454;0;0.954545454545454;21;12;25;6;21;2;1;0;1;0;0;0;0.5;0;0;1
23;49;3;240;2;2;0;43;1;0;0.0232558139534883;0;0.976744186046511;42;70;71;10;51;2;1;0;1;0;0;0;0.5;0;0;2
23;57;18;253;1;1;0;5;0;1;0;0.142857142857143;0.857142857142857;4;0;6;7;23;2;2;1;2;1;1;1;1;0.5;0;0
23;58;7;254;1;1;0;20;2;0;0.102255639097744;0;0.897744360902256;17;15;17;26;0;2;2;1;2;1;1;1;1;0.5;0;1
23;63;9;263;2;2;0;10;1;4;0.1;0.4;0.5;5;0;5;7;74;2;0;0;0;0;0;0;0;0;0;0
23;82;29;294;1;1;0;1;0;0;0;0;1;1;1;1;7;23;2;2;1;2;1;1;1;1;0.5;0;0
23;85;10;300;3;3;0;5;1;1;0.2;0.2;0.6;4;3;3;33;0;2;22;6;22;21;6;21;11;10.5;0;1
23;91;27;318;3;3;0;5;0;0;0;0;1;1;6;6;14;0;2;43;8;43;42;8;42;21.5;21;0;1
23;94;16;321;2;2;0;9;1;0;0.111111111111111;0;0.888888888888888;8;4;8;19;0;2;1;0;1;0;0;0;0.5;0;0;0
23;104;68;340;2;2;0;7;1;0;0.142857142857142;0;0.857142857142857;4;6;6;7;21;2;1;0;1;0;0;0;0.5;0;0;0
23;132;19;403;1;1;0;7;1;1;0.142857142857142;0.142857142857142;0.714285714285714;5;2;6;24;0;2;2;1;2;1;1;1;1;0.5;0;0
23;134;35;407;4;4;0;11;0;2;0;0.181818181818181;0.818181818181818;7;1;3;31;0;2;5;4;5;1;1;1;2.5;0.5;0;0
23;144;68;419;4;4;0;1;0;1;0;1;0;0;0;0;7;41;2;5;1;5;4;1;4;2.5;2;0;0
23;184;13;532;1;1;0;13;1;4;0.0769230769230769;0.307692307692307;0.615384615384615;9;10;12;7;59;2;2;1;2;1;1;1;1;0.5;0;0
23;189;28;546;3;3;0;3;0;2;0;0.666666666666666;0.333333333333333;0;0;0;15;10;2;35;21;35;30;18;30;17.5;15;0;2
23;195;14;577;4;4;0;21;1;0;0.0476190476190476;0;0.952380952380952;16;24;24;39;0;2;3;0;3;0;0;0;1.5;0;0;0
23;196;68;579;2;2;0;25;3;2;0.12;0.08;0.8;18;15;16;7;34;2;1;1;1;0;0;0;0.5;0;0;0
23;214;18;615;2;2;0;10;2;1;0.2;0.1;0.7;8;14;16;53;0;2;0;0;0;0;0;0;0;0;0;0
23;222;35;634;4;4;0;6;0;1;0;0.19047619047619;0.809523809523809;2;1;2;23;0;2;3;1;3;0;0;0;1.5;0;0;2
23;260;35;731;1;5;0;1;0;0;0;0;1;1;1;1;21;0;4;8;1;6;3;1;2;2;0.75;1;1
23;270;19;772;1;1;0;10;1;4;0.1;0.4;0.5;5;1;5;39;0;2;2;1;2;1;1;1;1;0.5;0;1
23;275;35;795;1;6;0;12;3;1;0.25;0.0833333333333333;0.666666666666666;6;6;6;38;0;6;4;1;2;2;0;1;0.666666666666666;0.333333333333333;1;0
23;284;13;812;3;3;0;1;0;0;0;0;1;0;0;0;33;0;2;43;29;43;42;29;42;21.5;21;0;1
23;296;29;836;2;2;0;0;0;0;0;0;0;0;0;0;7;0;2;10;2;10;5;2;5;5;2.5;0;0
23;310;19;898;1;1;0;7;2;0;0.285714285714285;0;0.714285714285714;5;5;7;65;0;2;2;1;2;1;1;1;1;0.5;0;0
23;314;68;912;4;4;0;4;1;0;0.107142857142857;0;0.892857142857143;2;3;3;7;59;2;1;0;1;0;0;0;0.5;0;0;0
23;327;11;937;2;2;0;10;1;0;0.1;0;0.9;9;15;15;60;0;2;0;0;0;0;0;0;0;0;0;0
23;343;31;985;1;1;0;9;4;2;0.444444444444444;0.222222222222222;0.333333333333333;2;1;2;43;0;2;2;1;2;1;1;1;1;0.5;0;0
23;345;35;989;1;2;0;3;1;0;0.333333333333333;0;0.666666666666666;1;1;1;53;0;4;2;0;2;1;0;1;0.5;0.25;0;0
23;353;13;1003;2;2;0;2;1;0;0.5;0;0.5;1;1;1;28;0;2;20;16;20;17;14;17;10;8.5;0;0
23;374;13;1062;1;1;0;5;0;2;0;0.4;0.6;3;1;1;7;46;2;2;1;2;1;1;1;1;0.5;0;0
23;395;11;1138;5;5;0;5;3;0;0.6;0;0.4;4;5;5;46;0;2;6;5;6;2;2;2;3;1;0;0
23;414;35;1216;1;1;0;4;1;0;0.25;0;0.75;1;1;1;62;0;2;2;1;2;1;1;1;1;0.5;0;0
24;1;0;0;0;0;0;2;0;0;0;0;1;1;1;1;15;0;0;0;-1;0;0;-1;0;0;0;0;21
24;34;2;186;1;1;0;1;1;0;1;0;0;0;0;0;19;0;2;2;1;2;1;1;1;1;0.5;0;7
24;36;2;198;1;1;0;6;0;1;0;0.166666666666666;0.833333333333333;4;0;3;24;0;2;2;1;2;1;1;1;1;0.5;0;0
24;37;2;209;1;1;0;0;0;0;0;0;0;0;0;0;23;0;2;2;1;2;1;1;1;1;0.5;0;2
24;38;2;217;1;1;0;0;0;0;0;0;0;0;0;0;26;0;2;2;1;2;1;1;1;1;0.5;0;2
24;39;13;220;1;1;0;0;0;0;0;0;0;0;0;0;6;13;2;2;1;2;1;1;1;1;0.5;0;0
24;40;19;221;1;1;0;13;1;0;0.079059829059829;0;0.920940170940171;13;3;11;29;0;2;2;1;2;1;1;1;1;0.5;0;0
24;41;7;221;1;1;0;1;0;1;0;1;0;0;0;0;26;0;2;2;1;2;1;1;1;1;0.5;0;0
24;42;20;222;1;1;0;9;1;3;0.111111111111111;0.333333333333333;0.555555555555555;4;2;2;22;0;2;2;1;2;1;1;1;1;0.5;0;0
24;43;14;224;2;2;0;35;2;1;0.0571428571428571;0.0285714285714285;0.914285714285714;30;21;40;44;0;2;1;0;1;0;0;0;0.5;0;0;1
24;45;21;234;2;2;0;23;1;0;0.0437417654808959;0;0.956258234519103;21;12;25;6;21;2;1;0;1;0;0;0;0.5;0;0;1
24;49;3;240;2;2;0;45;2;1;0.0333458617179547;0.00592592592592592;0.960728212356119;43;72;72;10;51;2;1;0;1;0;0;0;0.5;0;0;2
24;57;18;253;1;1;0;6;0;1;0;0.186666666666666;0.813333333333333;4;0;6;7;23;2;2;1;2;1;1;1;1;0.5;0;0
24;58;7;254;1;1;0;21;3;0;0.122857142857142;0;0.877142857142857;17;14;17;26;0;2;2;1;2;1;1;1;1;0.5;0;1
24;63;9;263;2;2;0;10;1;4;0.1;0.4;0.5;5;0;5;7;74;2;0;0;0;0;0;0;0;0;0;0
24;82;29;294;1;1;0;1;0;0;0;0;1;1;1;1;7;23;2;2;1;2;1;1;1;1;0.5;0;0
24;85;10;300;3;3;0;5;1;1;0.2;0.2;0.6;4;3;3;33;0;2;23;6;23;21;6;21;11.5;10.5;0;1
24;91;27;318;3;3;0;5;0;0;0;0;1;1;6;6;14;0;2;45;8;45;43;8;43;22.5;21.5;0;1
24;94;16;321;2;2;0;9;1;0;0.111111111111111;0;0.888888888888888;8;4;8;19;0;2;1;0;1;0;0;0;0.5;0;0;0
24;104;68;340;2;2;0;8;1;0;0.126190476190476;0;0.873809523809524;5;6;6;7;21;2;1;0;1;0;0;0;0.5;0;0;0
24;132;19;403;1;1;0;7;1;1;0.142857142857142;0.142857142857142;0.714285714285714;5;2;6;24;0;2;2;1;2;1;1;1;1;0.5;0;0
24;134;35;407;4;4;0;11;0;2;0;0.181818181818181;0.818181818181818;7;1;3;31;0;2;5;4;5;1;1;1;2.5;0.5;0;1
24;144;68;419;4;4;0;1;0;1;0;1;0;0;0;0;7;41;2;5;1;5;4;1;4;2.5;2;0;0
24;184;13;532;1;1;0;13;1;4;0.0769230769230769;0.307692307692307;0.615384615384615;9;10;12;7;59;2;2;1;2;1;1;1;1;0.5;0;0
24;189;28;546;3;3;0;3;0;2;0;0.666666666666666;0.333333333333333;0;0;0;15;10;2;35;21;35;30;18;30;17.5;15;0;2
24;195;14;577;4;4;0;21;1;0;0.0476190476190476;0;0.952380952380952;16;24;24;39;0;2;3;0;3;0;0;0;1.5;0;0;0
24;196;68;579;2;2;0;26;3;2;0.119076923076923;0.0793846153846154;0.801538461538462;19;15;16;7;34;2;1;1;1;0;0;0;0.5;0;0;0
24;214;18;615;2;2;0;10;2;1;0.2;0.1;0.7;8;14;16;53;0;2;0;0;0;0;0;0;0;0;0;0
24;222;35;634;4;4;0;6;0;1;0;0.166666666666666;0.833333333333333;2;1;2;23;0;2;3;1;3;0;0;0;1.5;0;0;2
24;260;35;731;1;5;0;1;0;0;0;0;1;1;1;1;21;0;4;8;1;6;3;1;2;2;0.75;1;1
24;270;19;772;1;1;0;10;1;4;0.1;0.4;0.5;5;1;5;39;0;2;2;1;2;1;1;1;1;0.5;0;1
24;275;35;795;1;6;0;12;3;1;0.25;0.0833333333333333;0.666666666666666;6;6;6;38;0;6;4;1;2;2;0;1;0.666666666666666;0.333333333333333;1;0
24;284;13;812;3;3;0;1;0;0;0;0;1;0;0;0;33;0;2;45;29;45;43;29;43;22.5;21.5;0;1
24;296;29;836;2;2;0;0;0;0;0;0;0;0;0;0;7;0;2;10;2;10;5;2;5;5;2.5;0;0
24;310;19;898;1;1;0;7;2;0;0.285714285714285;0;0.714285714285714;5;5;7;65;0;2;2;1;2;1;1;1;1;0.5;0;0
24;314;68;912;4;4;0;4;1;0;0.25;0;0.75;2;3;3;7;59;2;1;0;1;0;0;0;0.5;0;0;0
24;327;11;937;2;2;0;10;1;0;0.1;0;0.9;9;15;15;60;0;2;0;0;0;0;0;0;0;0;0;0
24;343;31;985;1;1;0;9;4;2;0.444444444444444;0.222222222222222;0.333333333333333;2;1;2;43;0;2;2;1;2;1;1;1;1;0.5;0;0
24;345;35;989;1;2;0;5;1;1;0.302222222222222;0.08;0.617777777777777;2;2;2;53;0;4;2;0;2;1;0;1;0.5;0.25;0;0
24;353;13;1003;2;2;0;3;2;0;0.633333333333333;0;0.366666666666666;1;1;1;28;0;2;21;16;21;17;14;17;10.5;8.5;0;0
24;374;13;1062;1;1;0;5;0;2;0;0.4;0.6;3;1;1;7;46;2;2;1;2;1;1;1;1;0.5;0;0
24;395;11;1138;5;5;0;5;3;0;0.6;0;0.4;4;5;5;46;0;2;6;5;6;2;2;2;3;1;0;0
24;414;35;1216;1;1;0;5;1;0;0.213333333333333;0;0.786666666666667;2;2;2;62;0;2;2;1;2;1;1;1;1;0.5;0;0
24;450;3;1440;5;5;0;2;1;0;0.533333333333333;0;0.0666666666666667;2;2;2;5;65;2;11;11;11;7;7;7;5.5;3.5;0;0
25;1;0;0;0;0;0;3;1;0;0.25;0;0.749999999999999;1;1;1;15;0;0;0;-1;0;0;-1;0;0;0;0;21
25;34;2;186;1;1;0;1;1;0;1;0;0;0;0;0;19;0;2;3;1;3;1;1;1;1.5;0.5;0;7
25;36;2;198;1;1;0;6;0;1;0;0.166666666666666;0.833333333333333;4;0;3;24;0;2;3;1;3;1;1;1;1.5;0.5;0;0
25;37;2;209;1;1;0;0;0;0;0;0;0;0;0;0;23;0;2;3;1;3;1;1;1;1.5;0.5;0;2
25;38;2;217;1;1;0;0;0;0;0;0;0;0;0;0;26;0;2;3;1;3;1;1;1;1.5;0.5;0;2
25;39;13;220;1;1;0;0;0;0;0;0;0;0;0;0;6;13;2;3;1;3;1;1;1;1.5;0.5;0;0
25;40;19;221;1;1;0;13;1;0;0.0769230769230769;0;0.923076923076923;13;2;11;29;0;2;3;1;3;1;1;1;1.5;0.5;0;0
25;41;7;221;1;1;0;1;0;1;0;1;0;0;0;0;26;0;2;3;1;3;1;1;1;1.5;0.5;0;0
25;42;20;222;1;1;0;9;1;3;0.111111111111111;0.333333333333333;0.555555555555555;4;2;2;22;0;2;3;1;3;1;1;1;1.5;0.5;0;0
25;43;14;224;2;2;0;36;2;1;0.056084656084656;0.028042328042328;0.915873015873015;30;21;40;44;0;2;1;0;1;0;0;0;0.5;0;0;1
25;45;21;234;2;2;0;23;1;0;0.0434782608695652;0;0.956521739130434;21;12;25;6;21;2;1;0;1;0;0;0;0.5;0;0;1
25;49;3;240;2;2;0;45;2;1;0.0444444444444444;0.0222222222222222;0.933333333333333;43;72;72;10;51;2;1;0;1;0;0;0;0.5;0;0;2
25;57;18;253;1;1;0;6;0;1;0;0.166666666666666;0.833333333333333;4;0;6;7;23;2;3;1;3;1;1;1;1.5;0.5;0;0
25;58;7;254;1;1;0;21;3;0;0.142857142857142;0;0.857142857142857;17;14;17;26;0;2;3;1;3;1;1;1;1.5;0.5;0;1
25;63;9;263;2;2;0;10;1;4;0.1;0.4;0.5;5;0;5;7;74;2;0;0;0;0;0;0;0;0;0;0
25;82;29;294;1;1;0;1;0;0;0;0;1;1;1;1;7;23;2;3;1;3;1;1;1;1.5;0.5;0;0
25;85;10;300;3;3;0;5;1;1;0.2;0.2;0.6;4;3;3;33;0;2;23;6;23;21;6;21;11.5;10.5;0;1
25;91;27;318;3;3;0;5;0;0;0;0;1;1;6;6;14;0;2;45;8;45;43;8;43;22.5;21.5;0;1
25;94;16;321;2;2;0;9;1;0;0.111111111111111;0;0.888888888888888;8;4;8;19;0;2;1;0;1;0;0;0;0.5;0;0;0
25;104;68;340;2;2;0;8;1;0;0.125;0;0.875;5;5;6;7;21;2;1;0;1;0;0;0;0.5;0;0;0
25;132;19;403;1;1;0;8;1;1;0.132440476190476;0.132440476190476;0.735119047619047;5;2;6;24;0;2;3;1;3;1;1;1;1.5;0.5;0;0
25;134;35;407;4;4;0;11;0;2;0;0.181818181818181;0.818181818181818;7;1;3;31;0;2;5;4;5;1;1;1;2.5;0.5;0;1
25;144;68;419;4;4;0;1;0;1;0;1;0;0;0;0;7;41;2;5;1;5;4;1;4;2.5;2;0;0
25;184;13;532;1;1;0;13;1;4;0.0769230769230769;0.307692307692307;0.615384615384615;9;10;12;7;59;2;3;1;3;1;1;1;1.5;0.5;0;0
25;189;28;546;3;3;0;3;0;2;0;0.666666666666666;0.333333333333333;0;0;0;15;10;2;36;21;36;30;18;30;18;15;0;2
25;195;14;577;4;4;0;21;1;0;0.0476190476190476;0;0.952380952380952;16;24;24;39;0;2;3;0;3;0;0;0;1.5;0;0;0
25;196;68;579;2;2;0;28;3;2;0.112586487586487;0.0750576583909917;0.81235585402252;21;14;16;7;34;2;1;1;1;0;0;0;0.5;0;0;0
25;214;18;615;2;2;0;10;2;1;0.2;0.1;0.7;8;14;16;53;0;2;0;0;0;0;0;0;0;0;0;0
25;222;35;634;4;4;0;6;0;1;0;0.166666666666666;0.833333333333333;2;1;2;23;0;2;3;1;3;0;0;0;1.5;0;0;2
25;260;35;731;1;5;0;1;0;0;0;0;1;1;1;1;21;0;4;9;1;6;3;1;2;2.25;0.75;1;1
25;270;19;772;1;1;0;10;1;4;0.1;0.4;0.5;5;1;5;39;0;2;3;1;3;1;1;1;1.5;0.5;0;1
25;275;35;795;1;6;0;13;3;1;0.243589743589743;0.0811965811965811;0.675213675213675;7;6;6;38;0;6;5;1;3;2;0;1;0.833333333333333;0.333333333333333;1;0
25;284;13;812;3;3;0;1;0;0;0;0;1;0;0;0;33;0;2;45;29;45;43;29;43;22.5;21.5;0;1
25;296;29;836;2;2;0;0;0;0;0;0;0;0;0;0;7;0;2;10;2;10;5;2;5;5;2.5;0;0
25;310;19;898;1;1;0;8;2;0;0.276785714285714;0;0.723214285714285;6;5;7;65;0;2;3;1;3;1;1;1;1.5;0.5;0;0
25;314;68;912;4;4;0;4;1;0;0.25;0;0.75;2;3;3;7;59;2;1;0;1;0;0;0;0.5;0;0;0
25;327;11;937;2;2;0;10;1;0;0.1;0;0.9;9;15;15;60;0;2;0;0;0;0;0;0;0;0;0;0
25;343;31;985;1;1;0;9;4;2;0.444444444444444;0.222222222222222;0.333333333333333;2;1;2;43;0;2;3;1;3;1;1;1;1.5;0.5;0;0
25;345;35;989;1;2;0;6;2;1;0.311111111111111;0.172222222222222;0.516666666666667;2;2;2;53;0;4;3;0;3;1;0;1;0.75;0.25;0;0
25;353;13;1003;2;2;0;3;2;0;0.666666666666666;0;0.333333333333333;1;1;1;28;0;2;21;16;21;17;14;17;10.5;8.5;0;0
25;374;13;1062;1;1;0;6;0;2;0;0.394444444444444;0.605555555555555;4;1;1;7;46;2;3;1;3;1;1;1;1.5;0.5;0;0
25;395;11;1138;5;5;0;5;3;0;0.6;0;0.4;4;5;5;46;0;2;6;5;6;2;2;2;3;1;0;0
25;414;35;1216;1;1;0;6;2;0;0.322222222222222;0;0.677777777777777;3;3;3;62;0;2;3;1;3;1;1;1;1.5;0.5;0;0
25;450;3;1440;5;5;0;4;3;0;0.701388888888889;0;0.298611111111111;2;2;2;5;65;2;11;11;11;7;7;7;5.5;3.5;0;0
26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
