min;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCommentsMean;ideaParentVotesMean;ideaSameOwnerParents;childrens
26;1;0;0;0;0;0;3;1;0;0.333333333333333;0;0.666666666666666;1;1;1;15;0;0;0;-1;0;0;-1;0;0;0;0;21
26;28;546;3;3;0;3;0;2;0;0.666666666666666;0.333333333333333;0;0;0;15;10;2;0;21;37;30;18;30;1151247636;15;575623818;2;0
26;34;2;186;1;1;0;1;1;0;1;0;0;0;0;0;19;0;2;3;1;3;1;1;1;1.5;0.5;0;7
26;36;2;198;1;1;0;6;0;1;0;0.166666666666666;0.833333333333333;4;0;3;24;0;2;3;1;3;1;1;1;1.5;0.5;0;0
26;37;2;209;1;1;0;0;0;0;0;0;0;0;0;0;23;0;2;3;1;3;1;1;1;1.5;0.5;0;2
26;38;2;217;1;1;0;0;0;0;0;0;0;0;0;0;26;0;2;3;1;3;1;1;1;1.5;0.5;0;2
26;39;13;220;1;1;0;0;0;0;0;0;0;0;0;0;6;13;2;3;1;3;1;1;1;1.5;0.5;0;0
26;40;19;221;1;1;0;13;1;0;0.0769230769230769;0;0.923076923076923;13;2;11;29;0;2;3;1;3;1;1;1;1.5;0.5;0;0
26;41;7;221;1;1;0;1;0;1;0;1;0;0;0;0;26;0;2;3;1;3;1;1;1;1.5;0.5;0;0
26;42;20;222;1;1;0;9;1;3;0.111111111111111;0.333333333333333;0.555555555555555;4;2;2;22;0;2;3;1;3;1;1;1;1.5;0.5;0;0
26;43;14;224;2;2;0;37;2;2;0.054054054054054;0.054054054054054;0.891891891891891;30;21;40;44;0;2;1;0;1;0;0;0;0.5;0;0;1
26;45;21;234;2;2;0;23;1;0;0.0434782608695652;0;0.956521739130434;21;12;25;6;21;2;1;0;1;0;0;0;0.5;0;0;1
26;49;3;240;2;2;0;45;2;1;0.0444444444444444;0.0222222222222222;0.933333333333333;43;72;72;10;51;2;1;0;1;0;0;0;0.5;0;0;2
26;57;18;253;1;1;0;6;0;1;0;0.166666666666666;0.833333333333333;4;0;6;7;23;2;3;1;3;1;1;1;1.5;0.5;0;0
26;58;7;254;1;1;0;21;3;0;0.142857142857142;0;0.857142857142857;17;14;17;26;0;2;3;1;3;1;1;1;1.5;0.5;0;1
26;63;9;263;2;2;0;10;1;4;0.1;0.4;0.5;5;0;5;7;74;2;0;0;0;0;0;0;0;0;0;0
26;82;29;294;1;1;0;1;0;0;0;0;1;1;1;1;7;23;2;3;1;3;1;1;1;1.5;0.5;0;0
26;85;10;300;3;3;0;5;1;1;0.2;0.2;0.6;4;3;3;33;0;2;23;6;23;21;6;21;11.5;10.5;0;1
26;91;27;318;3;3;0;5;0;0;0;0;1;1;6;6;14;0;2;46;8;46;43;8;43;23;21.5;0;1
26;94;16;321;2;2;0;9;1;0;0.111111111111111;0;0.888888888888888;8;4;8;19;0;2;1;0;1;0;0;0;0.5;0;0;0
26;104;68;340;2;2;0;8;1;0;0.125;0;0.875;5;5;6;7;21;2;1;0;1;0;0;0;0.5;0;0;0
26;132;19;403;1;1;0;8;1;1;0.125;0.125;0.75;5;2;6;24;0;2;3;1;3;1;1;1;1.5;0.5;0;0
26;134;35;407;4;4;0;11;0;2;0;0.181818181818181;0.818181818181818;7;1;3;31;0;2;5;4;5;1;1;1;2.5;0.5;0;1
26;144;68;419;4;4;0;1;0;1;0;1;0;0;0;0;7;41;2;5;1;5;4;1;4;2.5;2;0;0
26;184;13;532;1;1;0;14;1;4;0.0741758241758241;0.296703296703296;0.629120879120878;9;10;12;7;59;2;3;1;3;1;1;1;1.5;0.5;0;0
26;189;28;546;3;3;0;3;0;2;0;0.666666666666666;0.333333333333333;0;0;0;15;10;2;37;21;37;30;18;30;18.5;15;0;2
26;195;14;577;4;4;0;21;1;0;0.0476190476190476;0;0.952380952380952;16;24;24;39;0;2;3;0;3;0;0;0;1.5;0;0;0
26;196;68;579;2;2;0;28;3;2;0.107142857142857;0.0714285714285714;0.821428571428571;21;14;16;7;34;2;1;1;1;0;0;0;0.5;0;0;0
26;214;18;615;2;2;0;10;2;1;0.2;0.1;0.7;8;14;16;53;0;2;0;0;0;0;0;0;0;0;0;0
26;222;35;634;4;4;0;6;0;1;0;0.166666666666666;0.833333333333333;2;1;2;23;0;2;3;1;3;0;0;0;1.5;0;0;2
26;260;35;731;1;5;0;1;0;0;0;0;1;1;1;1;21;0;4;9;1;6;3;1;2;2.25;0.75;1;1
26;270;19;772;1;1;0;10;1;4;0.1;0.4;0.5;5;1;5;39;0;2;3;1;3;1;1;1;1.5;0.5;0;1
26;275;35;795;1;6;0;13;3;1;0.23076923076923;0.0769230769230769;0.692307692307692;7;5;6;38;0;6;5;1;3;2;0;1;0.833333333333333;0.333333333333333;1;0
26;284;13;812;3;3;0;1;0;0;0;0;1;0;0;0;33;0;2;46;29;46;43;29;43;23;21.5;0;1
26;296;29;836;2;2;0;0;0;0;0;0;0;0;0;0;7;0;2;10;2;10;5;2;5;5;2.5;0;0
26;310;19;898;1;1;0;8;2;0;0.25;0;0.75;6;4;7;65;0;2;3;1;3;1;1;1;1.5;0.5;0;0
26;314;68;912;4;4;0;4;1;0;0.25;0;0.75;2;3;3;7;59;2;1;0;1;0;0;0;0.5;0;0;0
26;327;11;937;2;2;0;10;1;0;0.1;0;0.9;9;15;15;60;0;2;0;0;0;0;0;0;0;0;0;0
26;343;31;985;1;1;0;10;5;2;0.458333333333333;0.216666666666666;0.325;2;1;2;43;0;2;3;1;3;1;1;1;1.5;0.5;0;0
26;345;35;989;1;2;0;6;2;1;0.333333333333333;0.166666666666666;0.5;2;2;2;53;0;4;3;0;3;1;0;1;0.75;0.25;0;0
26;353;13;1003;2;2;0;3;2;0;0.666666666666666;0;0.333333333333333;1;1;1;28;0;2;21;16;21;17;14;17;10.5;8.5;0;0
26;374;13;1062;1;1;0;7;0;2;0;0.297619047619047;0.702380952380952;4;0;1;7;46;2;3;1;3;1;1;1;1.5;0.5;0;0
26;395;11;1138;5;5;0;5;3;0;0.6;0;0.4;4;5;5;46;0;2;6;5;6;2;2;2;3;1;0;0
26;414;35;1216;1;1;0;6;2;0;0.333333333333333;0;0.666666666666666;3;3;3;62;0;2;3;1;3;1;1;1;1.5;0.5;0;0
26;450;3;1440;5;5;0;4;3;0;0.75;0;0.25;2;2;2;5;65;2;11;11;11;7;7;7;5.5;3.5;0;0
27;1;0;0;0;0;0;3;1;0;0.333333333333333;0;0.666666666666666;1;1;1;15;0;0;0;-1;0;0;-1;0;0;0;0;21
27;34;2;186;1;1;0;1;1;0;1;0;0;0;0;0;19;0;2;3;1;3;1;1;1;1.5;0.5;0;7
27;36;2;198;1;1;0;6;0;1;0;0.166666666666666;0.833333333333333;4;0;3;24;0;2;3;1;3;1;1;1;1.5;0.5;0;0
27;37;2;209;1;1;0;0;0;0;0;0;0;0;0;0;23;0;2;3;1;3;1;1;1;1.5;0.5;0;2
27;38;2;217;1;1;0;0;0;0;0;0;0;0;0;0;26;0;2;3;1;3;1;1;1;1.5;0.5;0;2
27;39;13;220;1;1;0;1;0;1;0;0.625;0;0;0;0;6;13;2;3;1;3;1;1;1;1.5;0.5;0;0
27;40;19;221;1;1;0;13;1;0;0.0769230769230769;0;0.923076923076923;13;2;11;29;0;2;3;1;3;1;1;1;1.5;0.5;0;0
27;41;7;221;1;1;0;1;0;1;0;1;0;0;0;0;26;0;2;3;1;3;1;1;1;1.5;0.5;0;0
27;42;20;222;1;1;0;9;1;3;0.111111111111111;0.333333333333333;0.555555555555555;4;2;2;22;0;2;3;1;3;1;1;1;1.5;0.5;0;0
27;43;14;224;2;2;0;37;2;2;0.054054054054054;0.054054054054054;0.891891891891891;30;21;40;44;0;2;1;0;1;0;0;0;0.5;0;0;1
27;45;21;234;2;2;0;23;1;0;0.0434782608695652;0;0.956521739130434;21;12;25;6;21;2;1;0;1;0;0;0;0.5;0;0;1
27;49;3;240;2;2;0;46;2;1;0.0434782608695652;0.0217391304347826;0.934782608695652;43;72;72;10;51;2;1;0;1;0;0;0;0.5;0;0;2
27;57;18;253;1;1;0;6;0;1;0;0.166666666666666;0.833333333333333;4;0;6;7;23;2;3;1;3;1;1;1;1.5;0.5;0;0
27;58;7;254;1;1;0;21;3;0;0.142857142857142;0;0.857142857142857;17;14;17;26;0;2;3;1;3;1;1;1;1.5;0.5;0;1
27;63;9;263;2;2;0;10;1;4;0.1;0.4;0.5;5;0;5;7;74;2;0;0;0;0;0;0;0;0;0;0
27;82;29;294;1;1;0;1;0;0;0;0;1;1;1;1;7;23;2;3;1;3;1;1;1;1.5;0.5;0;0
27;85;10;300;3;3;0;5;1;1;0.2;0.2;0.6;4;3;3;33;0;2;23;6;23;21;6;21;11.5;10.5;0;1
27;91;27;318;3;3;0;5;0;0;0;0;1;1;6;6;14;0;2;46;8;46;43;8;43;23;21.5;0;1
27;94;16;321;2;2;0;9;1;0;0.111111111111111;0;0.888888888888888;8;4;8;19;0;2;1;0;1;0;0;0;0.5;0;0;0
27;104;68;340;2;2;0;8;1;0;0.125;0;0.875;5;5;6;7;21;2;1;0;1;0;0;0;0.5;0;0;0
27;132;19;403;1;1;0;8;1;1;0.125;0.125;0.75;5;2;6;24;0;2;3;1;3;1;1;1;1.5;0.5;0;0
27;134;35;407;4;4;0;11;0;2;0;0.181818181818181;0.818181818181818;7;1;3;31;0;2;5;4;5;1;1;1;2.5;0.5;0;1
27;144;68;419;4;4;0;1;0;1;0;1;0;0;0;0;7;41;2;5;1;5;4;1;4;2.5;2;0;0
27;184;13;532;1;1;0;14;1;4;0.0714285714285714;0.285714285714285;0.642857142857142;9;10;12;7;59;2;3;1;3;1;1;1;1.5;0.5;0;0
27;189;28;546;3;3;0;3;0;2;0;0.666666666666666;0.333333333333333;0;0;0;15;10;2;37;21;37;30;18;30;18.5;15;0;2
27;195;14;577;4;4;0;21;1;0;0.0476190476190476;0;0.952380952380952;16;24;24;39;0;2;3;0;3;0;0;0;1.5;0;0;0
27;196;68;579;2;2;0;29;4;2;0.13408251231527;0.0692733990147783;0.796644088669951;21;14;16;7;34;2;1;1;1;0;0;0;0.5;0;0;0
27;214;18;615;2;2;0;11;2;1;0.197727272727273;0.0988636363636363;0.703409090909091;9;14;16;53;0;2;0;0;0;0;0;0;0;0;0;0
27;222;35;634;4;4;0;6;0;1;0;0.166666666666666;0.833333333333333;2;1;2;23;0;2;3;1;3;0;0;0;1.5;0;0;2
27;260;35;731;1;5;0;1;0;0;0;0;1;1;1;1;21;0;4;9;1;6;3;1;2;2.25;0.75;1;1
27;270;19;772;1;1;0;10;1;4;0.1;0.4;0.5;5;1;5;39;0;2;3;1;3;1;1;1;1.5;0.5;0;1
27;275;35;795;1;6;0;13;3;1;0.23076923076923;0.0769230769230769;0.692307692307692;7;5;6;38;0;6;5;1;3;2;0;1;0.833333333333333;0.333333333333333;1;0
27;284;13;812;3;3;0;1;0;0;0;0;1;0;0;0;33;0;2;46;29;46;43;29;43;23;21.5;0;1
27;296;29;836;2;2;0;0;0;0;0;0;0;0;0;0;7;0;2;10;2;10;5;2;5;5;2.5;0;0
27;310;19;898;1;1;0;8;2;0;0.25;0;0.75;6;4;7;65;0;2;3;1;3;1;1;1;1.5;0.5;0;0
27;314;68;912;4;4;0;4;1;0;0.25;0;0.75;2;3;3;7;59;2;1;0;1;0;0;0;0.5;0;0;0
27;327;11;937;2;2;0;11;2;0;0.140909090909091;0;0.859090909090909;9;15;15;60;0;2;0;0;0;0;0;0;0;0;0;0
27;343;31;985;1;1;0;10;5;2;0.5;0.2;0.3;2;1;2;43;0;2;3;1;3;1;1;1;1.5;0.5;0;0
27;345;35;989;1;2;0;7;2;1;0.297619047619047;0.148809523809523;0.553571428571428;2;2;2;53;0;4;3;0;3;1;0;1;0.75;0.25;0;0
27;353;13;1003;2;2;0;3;2;0;0.666666666666666;0;0.333333333333333;1;1;1;28;0;2;21;16;21;17;14;17;10.5;8.5;0;0
27;374;13;1062;1;1;0;7;0;2;0;0.285714285714285;0.714285714285714;4;0;1;7;46;2;3;1;3;1;1;1;1.5;0.5;0;0
27;395;11;1138;5;5;0;5;3;0;0.6;0;0.4;4;5;5;46;0;2;6;5;6;2;2;2;3;1;0;0
27;414;35;1216;1;1;0;8;2;0;0.306547619047619;0;0.69345238095238;5;4;4;62;0;2;3;1;3;1;1;1;1.5;0.5;0;0
27;450;3;1440;5;5;0;5;4;0;0.8;0;0.199999999999999;2;2;2;5;65;2;11;11;11;7;7;7;5.5;3.5;0;0
28;1;0;0;0;0;0;3;1;0;0.333333333333333;0;0.666666666666666;1;1;1;15;0;0;0;-1;0;0;-1;0;0;0;0;21
28;34;2;186;1;1;0;1;1;0;1;0;0;0;0;0;19;0;2;3;1;3;1;1;1;1.5;0.5;0;7
28;36;2;198;1;1;0;6;0;1;0;0.166666666666666;0.833333333333333;4;0;3;24;0;2;3;1;3;1;1;1;1.5;0.5;0;0
28;37;2;209;1;1;0;0;0;0;0;0;0;0;0;0;23;0;2;3;1;3;1;1;1;1.5;0.5;0;2
28;38;2;217;1;1;0;0;0;0;0;0;0;0;0;0;26;0;2;3;1;3;1;1;1;1.5;0.5;0;2
28;39;13;220;1;1;0;1;0;1;0;1;0;0;0;0;6;13;2;3;1;3;1;1;1;1.5;0.5;0;0
28;40;19;221;1;1;0;13;1;0;0.0769230769230769;0;0.923076923076923;13;2;11;29;0;2;3;1;3;1;1;1;1.5;0.5;0;0
28;41;7;221;1;1;0;1;0;1;0;1;0;0;0;0;26;0;2;3;1;3;1;1;1;1.5;0.5;0;0
28;42;20;222;1;1;0;10;1;3;0.105050505050505;0.315151515151515;0.57979797979798;5;2;2;22;0;2;3;1;3;1;1;1;1.5;0.5;0;0
28;43;14;224;2;2;0;37;2;2;0.054054054054054;0.054054054054054;0.891891891891891;30;21;40;44;0;2;1;0;1;0;0;0;0.5;0;0;1
28;45;21;234;2;2;0;24;1;0;0.04199604743083;0;0.958003952569169;22;12;25;6;21;2;1;0;1;0;0;0;0.5;0;0;1
28;49;3;240;2;2;0;48;3;1;0.0500588680514675;0.0212415552378549;0.928699576710677;44;74;74;10;51;2;1;0;1;0;0;0;0.5;0;0;2
28;57;18;253;1;1;0;6;0;1;0;0.166666666666666;0.833333333333333;4;0;6;7;23;2;3;1;3;1;1;1;1.5;0.5;0;0
28;58;7;254;1;1;0;21;3;0;0.142857142857142;0;0.857142857142857;17;14;17;26;0;2;3;1;3;1;1;1;1.5;0.5;0;1
28;63;9;263;2;2;0;10;1;4;0.1;0.4;0.5;5;0;5;7;74;2;0;0;0;0;0;0;0;0;0;0
28;82;29;294;1;1;0;1;0;0;0;0;1;1;1;1;7;23;2;3;1;3;1;1;1;1.5;0.5;0;0
28;85;10;300;3;3;0;5;1;1;0.2;0.2;0.6;4;3;3;33;0;2;24;6;24;22;6;22;12;11;0;1
28;91;27;318;3;3;0;5;0;0;0;0;1;1;6;6;14;0;2;48;8;48;44;8;44;24;22;0;1
28;94;16;321;2;2;0;9;1;0;0.111111111111111;0;0.888888888888888;8;4;8;19;0;2;1;0;1;0;0;0;0.5;0;0;0
28;104;68;340;2;2;0;8;1;0;0.125;0;0.875;5;5;6;7;21;2;1;0;1;0;0;0;0.5;0;0;0
28;132;19;403;1;1;0;8;1;1;0.125;0.125;0.75;5;2;6;24;0;2;3;1;3;1;1;1;1.5;0.5;0;0
28;134;35;407;4;4;0;11;0;2;0;0.181818181818181;0.818181818181818;7;1;3;31;0;2;5;4;5;1;1;1;2.5;0.5;0;1
28;144;68;419;4;4;0;1;0;1;0;1;0;0;0;0;7;41;2;5;1;5;4;1;4;2.5;2;0;0
28;184;13;532;1;1;0;14;1;4;0.0714285714285714;0.285714285714285;0.642857142857142;9;10;12;7;59;2;3;1;3;1;1;1;1.5;0.5;0;0
28;189;28;546;3;3;0;3;0;2;0;0.666666666666666;0.333333333333333;0;0;0;15;10;2;37;21;37;30;18;30;18.5;15;0;2
28;195;14;577;4;4;0;21;1;0;0.0476190476190476;0;0.952380952380952;16;24;24;39;0;2;3;0;3;0;0;0;1.5;0;0;0
28;196;68;579;2;2;0;29;4;2;0.137931034482758;0.0689655172413793;0.793103448275862;21;14;16;7;34;2;1;1;1;0;0;0;0.5;0;0;0
28;214;18;615;2;2;0;11;2;1;0.181818181818181;0.0909090909090909;0.727272727272727;9;11;16;53;0;2;0;0;0;0;0;0;0;0;0;0
28;222;35;634;4;4;0;6;0;1;0;0.166666666666666;0.833333333333333;2;1;2;23;0;2;3;1;3;0;0;0;1.5;0;0;2
28;260;35;731;1;5;0;1;0;0;0;0;1;1;1;1;21;0;4;9;1;6;3;1;2;2.25;0.75;1;1
28;270;19;772;1;1;0;10;1;4;0.1;0.4;0.5;5;1;5;39;0;2;3;1;3;1;1;1;1.5;0.5;0;1
28;275;35;795;1;6;0;13;3;1;0.23076923076923;0.0769230769230769;0.692307692307692;7;5;6;38;0;6;5;1;3;2;0;1;0.833333333333333;0.333333333333333;1;0
28;284;13;812;3;3;0;1;0;0;0;0;1;0;0;0;33;0;2;48;29;48;44;29;44;24;22;0;1
28;296;29;836;2;2;0;0;0;0;0;0;0;0;0;0;7;0;2;10;2;10;5;2;5;5;2.5;0;0
28;310;19;898;1;1;0;8;2;0;0.25;0;0.75;6;4;7;65;0;2;3;1;3;1;1;1;1.5;0.5;0;0
28;314;68;912;4;4;0;5;2;0;0.386363636363636;0;0.613636363636364;2;3;3;7;59;2;1;0;1;0;0;0;0.5;0;0;0
28;327;11;937;2;2;0;11;2;0;0.181818181818181;0;0.818181818181818;9;15;15;60;0;2;0;0;0;0;0;0;0;0;0;0
28;343;31;985;1;1;0;11;5;2;0.487603305785124;0.195041322314049;0.317355371900826;2;1;2;43;0;2;3;1;3;1;1;1;1.5;0.5;0;0
28;345;35;989;1;2;0;7;2;1;0.285714285714285;0.142857142857142;0.571428571428571;2;2;2;53;0;4;3;0;3;1;0;1;0.75;0.25;0;0
28;353;13;1003;2;2;0;3;2;0;0.666666666666666;0;0.333333333333333;1;1;1;28;0;2;21;16;21;17;14;17;10.5;8.5;0;0
28;374;13;1062;1;1;0;7;0;2;0;0.285714285714285;0.714285714285714;4;0;1;7;46;2;3;1;3;1;1;1;1.5;0.5;0;0
28;395;11;1138;5;5;0;7;5;0;0.634632034632034;0;0.365367965367965;6;7;7;46;0;2;6;5;6;2;2;2;3;1;0;0
28;414;35;1216;1;1;0;9;2;0;0.222222222222222;0;0.777777777777777;5;3;4;62;0;2;3;1;3;1;1;1;1.5;0.5;0;0
28;450;3;1440;5;5;0;7;5;0;0.723809523809523;0;0.276190476190475;3;5;5;5;65;2;11;11;11;7;7;7;5.5;3.5;0;0
29;1;0;0;0;0;0;3;1;0;0.333333333333333;0;0.666666666666666;1;1;1;15;0;0;0;-1;0;0;-1;0;0;0;0;21
29;34;2;186;1;1;0;1;1;0;1;0;0;0;0;0;19;0;2;3;1;3;1;1;1;1.5;0.5;0;7
29;36;2;198;1;1;0;6;0;1;0;0.166666666666666;0.833333333333333;4;0;3;24;0;2;3;1;3;1;1;1;1.5;0.5;0;0
29;37;2;209;1;1;0;0;0;0;0;0;0;0;0;0;23;0;2;3;1;3;1;1;1;1.5;0.5;0;2
29;38;2;217;1;1;0;0;0;0;0;0;0;0;0;0;26;0;2;3;1;3;1;1;1;1.5;0.5;0;2
29;39;13;220;1;1;0;1;0;1;0;1;0;0;0;0;6;13;2;3;1;3;1;1;1;1.5;0.5;0;0
29;40;19;221;1;1;0;13;1;0;0.0769230769230769;0;0.923076923076923;13;2;11;29;0;2;3;1;3;1;1;1;1.5;0.5;0;0
29;41;7;221;1;1;0;1;0;1;0;1;0;0;0;0;26;0;2;3;1;3;1;1;1;1.5;0.5;0;0
29;42;20;222;1;1;0;10;1;3;0.1;0.3;0.6;5;1;2;22;0;2;3;1;3;1;1;1;1.5;0.5;0;0
29;43;14;224;2;2;0;37;2;2;0.054054054054054;0.054054054054054;0.891891891891891;30;21;40;44;0;2;1;0;1;0;0;0;0.5;0;0;1
29;45;21;234;2;2;0;24;1;0;0.0416666666666666;0;0.958333333333333;22;10;25;6;21;2;1;0;1;0;0;0;0.5;0;0;1
29;49;3;240;2;2;0;49;3;1;0.0612244897959183;0.0204081632653061;0.918367346938775;45;72;74;10;51;2;1;0;1;0;0;0;0.5;0;0;2
29;57;18;253;1;1;0;6;0;1;0;0.166666666666666;0.833333333333333;4;0;6;7;23;2;3;1;3;1;1;1;1.5;0.5;0;0
29;58;7;254;1;1;0;21;3;0;0.142857142857142;0;0.857142857142857;17;14;17;26;0;2;3;1;3;1;1;1;1.5;0.5;0;1
29;63;9;263;2;2;0;10;1;4;0.1;0.4;0.5;5;0;5;7;74;2;0;0;0;0;0;0;0;0;0;0
29;82;29;294;1;1;0;1;0;0;0;0;1;1;1;1;7;23;2;3;1;3;1;1;1;1.5;0.5;0;0
29;85;10;300;3;3;0;5;1;1;0.2;0.2;0.6;4;3;3;33;0;2;24;6;24;22;6;22;12;11;0;1
29;91;27;318;3;3;0;5;0;0;0;0;1;1;6;6;14;0;2;49;8;49;45;8;45;24.5;22.5;0;1
29;94;16;321;2;2;0;9;1;0;0.111111111111111;0;0.888888888888888;8;4;8;19;0;2;1;0;1;0;0;0;0.5;0;0;0
29;104;68;340;2;2;0;8;1;0;0.125;0;0.875;5;5;6;7;21;2;1;0;1;0;0;0;0.5;0;0;0
29;132;19;403;1;1;0;8;1;1;0.125;0.125;0.75;5;2;6;24;0;2;3;1;3;1;1;1;1.5;0.5;0;0
29;134;35;407;4;4;0;11;0;2;0;0.181818181818181;0.818181818181818;7;1;3;31;0;2;5;4;5;1;1;1;2.5;0.5;0;1
29;144;68;419;4;4;0;1;0;1;0;1;0;0;0;0;7;41;2;5;1;5;4;1;4;2.5;2;0;0
29;184;13;532;1;1;0;14;1;4;0.0714285714285714;0.285714285714285;0.642857142857142;9;10;12;7;59;2;3;1;3;1;1;1;1.5;0.5;0;0
29;189;28;546;3;3;0;3;0;2;0;0.666666666666666;0.333333333333333;0;0;0;15;10;2;37;21;37;30;18;30;18.5;15;0;2
29;195;14;577;4;4;0;21;1;0;0.0476190476190476;0;0.952380952380952;16;24;24;39;0;2;3;0;3;0;0;0;1.5;0;0;0
29;196;68;579;2;2;0;29;4;2;0.137931034482758;0.0689655172413793;0.793103448275862;21;14;16;7;34;2;1;1;1;0;0;0;0.5;0;0;0
29;214;18;615;2;2;0;11;2;1;0.181818181818181;0.0909090909090909;0.727272727272727;9;11;16;53;0;2;0;0;0;0;0;0;0;0;0;0
29;222;35;634;4;4;0;6;0;1;0;0.166666666666666;0.833333333333333;2;1;2;23;0;2;3;1;3;0;0;0;1.5;0;0;2
29;260;35;731;1;5;0;1;0;0;0;0;1;1;1;1;21;0;4;9;1;6;3;1;2;2.25;0.75;1;1
29;270;19;772;1;1;0;10;1;4;0.1;0.4;0.5;5;1;5;39;0;2;3;1;3;1;1;1;1.5;0.5;0;1
29;275;35;795;1;6;0;13;3;1;0.23076923076923;0.0769230769230769;0.692307692307692;7;5;6;38;0;6;5;1;3;2;0;1;0.833333333333333;0.333333333333333;1;0
29;284;13;812;3;3;0;1;0;0;0;0;1;0;0;0;33;0;2;49;29;49;45;29;45;24.5;22.5;0;1
29;296;29;836;2;2;0;0;0;0;0;0;0;0;0;0;7;0;2;10;2;10;5;2;5;5;2.5;0;0
29;310;19;898;1;1;0;8;2;0;0.25;0;0.75;6;4;7;65;0;2;3;1;3;1;1;1;1.5;0.5;0;0
29;314;68;912;4;4;0;5;2;0;0.4;0;0.6;2;3;3;7;59;2;1;0;1;0;0;0;0.5;0;0;0
29;327;11;937;2;2;0;12;2;0;0.175757575757575;0;0.824242424242424;10;17;17;60;0;2;0;0;0;0;0;0;0;0;0;0
29;343;31;985;1;1;0;12;5;2;0.446969696969696;0.178787878787878;0.374242424242423;2;1;2;43;0;2;3;1;3;1;1;1;1.5;0.5;0;0
29;345;35;989;1;2;0;7;2;1;0.285714285714285;0.142857142857142;0.571428571428571;2;2;2;53;0;4;3;0;3;1;0;1;0.75;0.25;0;0
29;353;13;1003;2;2;0;4;2;1;0.566666666666666;0.15;0.283333333333333;1;1;1;28;0;2;21;16;21;17;14;17;10.5;8.5;0;0
29;374;13;1062;1;1;0;7;0;2;0;0.285714285714285;0.714285714285714;4;0;1;7;46;2;3;1;3;1;1;1;1.5;0.5;0;0
29;395;11;1138;5;5;0;7;5;0;0.714285714285714;0;0.285714285714285;6;7;7;46;0;2;6;5;6;2;2;2;3;1;0;0
29;414;35;1216;1;1;0;9;2;0;0.222222222222222;0;0.777777777777777;5;3;4;62;0;2;3;1;3;1;1;1;1.5;0.5;0;0
29;450;3;1440;5;5;0;8;6;0;0.742857142857143;0;0.257142857142857;3;5;5;5;65;2;11;11;11;7;7;7;5.5;3.5;0;0
