min;id;players;totalRemainingTokens;totalUsedTokens;totalIdeas;totalItems;totalComments;totalIdeasWithBets;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;persuasionGraph;tokenGraph;commentGraph
13;20;17;115;55;38;4;38;0;20;3;7;0;0;2;2;236;0;0;0;0;0.0;5.0;0.0;0.0;17.0;2.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
13;21;17;115;55;38;4;38;0;21;10;0;5;0;0;0;23;0;0;2;0;3.0;0.0;0.0;0.0;7.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;2;17;110;60;39;4;48;0;2;4;6;2;3;5;5;176;0;5;2;0;6.0;1.0;0.0;1.0;2.0;7.0;17.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;3;17;110;60;39;4;48;0;3;8;2;4;0;2;2;88;0;0;0;0;0.0;1.0;0.0;1.0;17.0;9.0;17.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;4;17;110;60;39;4;48;0;4;0;10;5;0;4;4;93;0;0;0;0;0.0;3.0;0.0;3.0;17.0;8.0;17.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;5;17;110;60;39;4;48;0;5;10;0;0;0;0;0;870;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;7;17;110;60;39;4;48;0;7;6;4;0;0;4;4;33;0;0;0;0;0.0;10.0;0.0;0.8333333333333333;17.0;4.0;17.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;8;17;110;60;39;4;48;0;8;10;0;2;0;1;0;162;0;0;0;0;1.0;0.0;0.0;0.0;8.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;10;17;110;60;39;4;48;0;10;4;6;4;0;7;5;29;0;0;5;0;3.0;6.0;2.0;0.0;7.0;7.0;1.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;11;17;110;60;39;4;48;0;11;10;0;5;0;0;0;164;0;0;1;0;5.0;0.0;0.0;0.0;4.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;12;17;110;60;39;4;48;0;12;8;2;4;0;2;1;37;0;0;1;0;19.0;0.0;0.0;0.0;1.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;13;17;110;60;39;4;48;0;13;10;0;0;0;0;0;852;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;14;17;110;60;39;4;48;0;14;10;0;0;0;0;0;851;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;15;17;110;60;39;4;48;0;15;10;0;0;0;0;0;830;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;16;17;110;60;39;4;48;0;16;0;10;2;0;6;5;38;8;0;2;0;8.0;22.0;0.0;0.5;2.0;2.0;17.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;18;17;110;60;39;4;48;0;18;6;4;3;0;2;2;23;0;0;0;0;3.0;8.0;0.0;0.6666666666666666;7.0;7.0;17.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;19;17;110;60;39;4;48;0;19;1;9;2;1;13;8;2;0;3;1;0;0.0;45.0;1.0;-3.0;17.0;1.0;2.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;20;17;110;60;39;4;48;0;20;3;7;0;0;2;2;324;0;0;0;0;0.0;5.0;0.0;0.0;17.0;2.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
14;21;17;110;60;39;4;48;0;21;10;0;6;0;0;0;45;0;0;2;0;3.0;0.0;0.0;0.0;7.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;2;17;99;71;39;4;56;0;2;3;7;2;3;6;6;18;0;5;2;0;8.0;10.0;0.0;1.0;4.0;7.0;17.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;3;17;99;71;39;4;56;0;3;6;4;4;0;3;3;33;0;0;0;0;0.0;5.0;0.0;-1.0;17.0;9.0;17.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;4;17;99;71;39;4;56;0;4;0;10;5;0;4;4;149;0;0;0;0;0.0;3.0;0.0;3.0;17.0;8.0;17.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;5;17;99;71;39;4;56;0;5;10;0;0;0;0;0;926;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;7;17;99;71;39;4;56;0;7;5;5;0;0;5;5;7;0;0;0;0;0.0;11.0;0.0;2.6666666666666665;17.0;5.0;17.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;8;17;99;71;39;4;56;0;8;10;0;2;0;2;0;218;0;0;0;0;1.0;0.0;0.5;0.0;9.0;17.0;2.0;14.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;10;17;99;71;39;4;56;0;10;3;7;4;0;8;6;49;0;0;5;0;4.0;8.0;2.6666666666666665;0.0;7.0;7.0;1.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;11;17;99;71;39;4;56;0;11;10;0;5;0;0;0;220;0;0;1;0;5.0;0.0;0.0;0.0;4.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;12;17;99;71;39;4;56;0;12;3;7;4;0;4;3;15;0;0;1;0;20.0;0.0;0.0;-1.0;1.0;17.0;17.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;13;17;99;71;39;4;56;0;13;10;0;0;0;0;0;908;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;14;17;99;71;39;4;56;0;14;10;0;0;0;0;0;907;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;15;17;99;71;39;4;56;0;15;10;0;0;0;0;0;886;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;16;17;99;71;39;4;56;0;16;0;10;2;0;6;5;94;8;0;2;0;8.0;22.0;0.0;0.5;2.0;2.0;17.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;18;17;99;71;39;4;56;0;18;6;4;3;0;2;2;79;0;0;0;0;3.0;8.0;0.0;0.6666666666666666;7.0;7.0;17.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;19;17;99;71;39;4;56;0;19;1;9;2;1;13;8;58;0;3;1;0;0.0;45.0;1.0;-3.0;17.0;1.0;2.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;20;17;99;71;39;4;56;0;20;3;7;0;0;2;2;380;0;0;0;0;0.0;5.0;0.0;0.0;17.0;2.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
15;21;17;99;71;39;4;56;0;21;9;1;6;0;1;1;20;0;0;2;0;6.0;0.0;0.0;0.5;5.0;17.0;17.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;2;17;94;76;39;4;63;0;2;3;7;2;3;6;6;78;0;5;2;0;8.0;10.0;0.0;1.0;4.0;7.0;17.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;3;17;94;76;39;4;63;0;3;5;5;4;0;4;4;41;0;0;0;0;0.0;9.0;0.0;-1.0;17.0;8.0;17.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;4;17;94;76;39;4;63;0;4;0;10;5;0;6;6;14;0;0;0;0;2.0;5.0;0.3333333333333333;3.0;9.0;9.0;4.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;5;17;94;76;39;4;63;0;5;10;0;0;0;0;0;986;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;7;17;94;76;39;4;63;0;7;4;6;0;0;6;6;67;0;0;0;0;0.0;11.0;0.0;4.166666666666666;17.0;5.0;17.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;8;17;94;76;39;4;63;0;8;10;0;2;0;2;0;60;0;0;0;0;1.0;0.0;0.5;0.0;9.0;17.0;2.0;14.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;10;17;94;76;39;4;63;0;10;0;10;4;0;10;8;20;0;0;5;0;4.0;11.0;0.4999999999999998;0.0;7.0;5.0;3.0;14.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;11;17;94;76;39;4;63;0;11;10;0;5;0;0;0;280;0;0;1;0;5.0;0.0;0.0;0.0;4.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;12;17;94;76;39;4;63;0;12;3;7;4;0;4;3;75;0;0;1;0;20.0;0.0;0.0;-1.0;1.0;17.0;17.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;13;17;94;76;39;4;63;0;13;10;0;0;0;0;0;968;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;14;17;94;76;39;4;63;0;14;10;0;0;0;0;0;967;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;15;17;94;76;39;4;63;0;15;10;0;0;0;0;0;946;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;16;17;94;76;39;4;63;0;16;0;10;2;0;6;5;154;8;0;2;0;8.0;22.0;0.0;0.5;2.0;2.0;17.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;18;17;94;76;39;4;63;0;18;6;4;3;0;2;2;139;0;0;0;0;3.0;8.0;0.0;0.6666666666666666;7.0;7.0;17.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;19;17;94;76;39;4;63;0;19;1;9;2;1;14;8;33;0;3;1;0;0.0;50.0;2.0;-3.0;17.0;1.0;1.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;20;17;94;76;39;4;63;0;20;3;7;0;0;2;2;440;0;0;0;0;0.0;5.0;0.0;0.0;17.0;2.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
16;21;17;94;76;39;4;63;0;21;9;1;6;0;1;1;80;0;0;2;0;6.0;0.0;0.0;0.5;5.0;17.0;17.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;2;17;92;78;40;4;71;0;2;2;8;2;3;8;7;14;0;5;2;0;11.0;9.0;0.0;1.2;3.0;8.0;17.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;3;17;92;78;40;4;71;0;3;5;5;4;0;4;4;88;0;0;0;0;0.0;9.0;0.0;-1.0;17.0;8.0;17.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;4;17;92;78;40;4;71;0;4;1;9;5;0;9;9;2;0;0;0;0;2.0;4.0;0.3333333333333333;2.6666666666666665;9.0;9.0;4.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;5;17;92;78;40;4;71;0;5;10;0;0;0;0;0;1033;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;7;17;92;78;40;4;71;0;7;4;6;0;0;6;6;47;0;0;0;0;0.0;11.0;0.0;4.166666666666666;17.0;5.0;17.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;8;17;92;78;40;4;71;0;8;10;0;2;0;2;0;107;0;0;0;0;1.0;0.0;0.5;0.0;9.0;17.0;2.0;14.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;10;17;92;78;40;4;71;0;10;0;10;4;0;10;8;67;0;0;5;0;4.0;11.0;0.4999999999999998;0.0;7.0;5.0;3.0;14.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;11;17;92;78;40;4;71;0;11;10;0;5;0;0;0;327;0;0;1;0;5.0;0.0;0.0;0.0;4.0;17.0;17.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;12;17;92;78;40;4;71;0;12;3;7;4;0;4;3;122;0;0;2;0;20.0;0.0;0.0;-1.0;1.0;17.0;17.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;13;17;92;78;40;4;71;0;13;10;0;0;0;0;0;1015;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;14;17;92;78;40;4;71;0;14;10;0;0;0;0;0;1014;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;15;17;92;78;40;4;71;0;15;10;0;0;0;0;0;993;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;16;17;92;78;40;4;71;0;16;0;10;2;0;6;5;201;8;0;2;0;8.0;22.0;0.0;0.5;2.0;2.0;17.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;18;17;92;78;40;4;71;0;18;4;6;3;0;3;3;35;0;0;0;0;5.0;10.0;0.0;2.333333333333333;6.0;7.0;17.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;19;17;92;78;40;4;71;0;19;1;9;2;1;15;8;80;0;3;1;0;2.0;56.0;4.0;-3.0;9.0;1.0;1.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;20;17;92;78;40;4;71;0;20;3;7;0;0;3;2;1;0;0;0;0;0.0;34.0;0.0;0.0;17.0;2.0;17.0;14.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;21;17;92;78;40;4;71;0;21;9;1;7;0;1;1;42;0;0;2;0;8.0;0.0;0.0;0.5;5.0;17.0;17.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
